page_type,url,options.result_url,job_title,weight
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Android Developer",300
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Android Developer",75
